taxa	taxonomy	081A	082A	083A	084A	085A	086A	091A	093A	094A	098A	099A	100A	101A	107A	108A	109A	10A	116A	118A	119A	11A	120A	13A	15A	18A	1A	20A	21A	24A	25A	28A	29A	31A	34A	35A	37A	39A	3A	6A	7A
Thermovirga	d__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Thermovirga	4	3	1	0	0	0	1	37	48	0	8	7	0	1	0	32	2	0	0	0	0	0	7	7	3	1	9	2	37	0	0	1	4	1	2	4	1	21	2	0
Acholeplasma	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Acholeplasma	50	35	11	14	7	35	35	6	4	22	4	15	16	27	2	24	55	21	18	11	5	27	22	94	10	17	9	38	54	13	22	50	13	21	10	22	39	41	51	35
Candidatus_Phytoplasma	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae|g__Candidatus_Phytoplasma	11	1	2	11	0	1	4	122	154	51	0	31	0	27	14	104	6	0	2	1	33	11	52	29	28	29	41	18	128	1	3	4	21	25	4	3	32	48	6	16
Mesoplasma	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Entomoplasmataceae|g__Mesoplasma	2	2	0	3	0	0	1	0	0	2	0	0	1	2	0	1	1	0	0	2	1	0	1	4	0	2	0	3	9	2	2	3	0	0	0	1	2	7	2	2
Spiroplasma	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma	14	6	0	3	1	2	5	0	0	5	12	3	0	0	1	0	17	0	0	1	4	3	11	10	2	8	3	15	10	3	4	0	5	3	1	2	4	2	1	7
Mycoplasma	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma	92	33	10	21	37	36	31	1	2	34	52	50	31	4	23	3	52	12	3	10	14	19	24	17	9	41	58	49	46	12	22	29	30	31	13	12	20	26	19	25
Ureaplasma	d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Ureaplasma	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	6	1	0	0	0	1	0	3	0	0	2	0	1	0	1	0	0	1	1	2
Thermodesulfatator	d__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__Thermodesulfatator	0	2	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	1	5	0	0	0	0	1	1	17	1	0	0
Thermodesulfobacterium	d__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae|g__Thermodesulfobacterium	10	0	0	2	0	0	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1
Fervidobacterium	d__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Fervidobacterium	1	3	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	1	2	0	11	0	1	0	1	5	8	0	0	1	19	1	1	1	2
Kosmotoga	d__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Kosmotoga	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	2	0	0	1	1	0	1	0	1
Marinitoga	d__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Marinitoga	17	6	0	9	6	5	0	0	5	29	15	7	0	1	0	4	3	3	0	1	1	2	0	1	1	1	2	6	1	0	0	1	2	2	0	0	5	5	11	2
Mesotoga	d__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Mesotoga	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	4	3	0	5
Petrotoga	d__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Petrotoga	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	10	0	1	18	1	4	0	0	0	0	24	0	0	0	21	24	1	0	0	0
Thermosipho	d__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Thermosipho	3	0	0	0	0	3	3	13	22	4	3	1	0	0	0	7	17	0	0	3	7	8	0	5	0	1	1	2	8	2	2	0	0	1	4	1	11	0	13	0
Thermotoga	d__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae|g__Thermotoga	2	3	1	1	0	4	2	0	0	3	3	0	2	2	0	0	1	0	1	7	0	3	0	0	0	3	1	3	1	3	2	0	0	2	1	1	0	4	1	2
Opitutus	d__Bacteria|p__Verrucomicrobia|c__Opitutae|f__Opitutaceae|g__Opitutus	12	1	1	5	1	2	14	1	4	19	1	56	23	1	14	3	18	11	10	13	2	8	1	7	5	9	6	8	36	3	12	14	13	11	14	13	1	19	4	2
Coraliomargarita	d__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Coraliomargarita	2	3	1	2	0	0	0	8	0	1	0	0	1	0	0	2	2	14	5	2	0	4	0	35	2	1	0	3	9	1	0	17	2	0	0	8	2	8	0	0
Akkermansia	d__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	34	381	6	32	7676	33	1329	45	37	19623	13	46	85	15	14	27	3868	29	27	22	4	28	24	38	5193	1153	62	36	111667	13	10	51	55	30	100	22	52	19	23	11
Methylacidiphilum	d__Bacteria|p__Verrucomicrobia|o__Methylacidiphilales|f__Methylacidiphilaceae|g__Methylacidiphilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cucumovirus	d__Viruses|f__Bromoviridae|g__Cucumovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Inovirus	d__Viruses|f__Inoviridae|g__Inovirus	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microvirus	d__Viruses|f__Microviridae|g__Microvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cafeteriavirus	d__Viruses|f__Mimiviridae|g__Cafeteriavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mimivirus	d__Viruses|f__Mimiviridae|g__Mimivirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Protoparvovirus	d__Viruses|f__Parvoviridae|g__Protoparvovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlorovirus	d__Viruses|f__Phycodnaviridae|g__Chlorovirus	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coccolithovirus	d__Viruses|f__Phycodnaviridae|g__Coccolithovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0
Gammaretrovirus	d__Viruses|f__Retroviridae|g__Gammaretrovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Carmovirus	d__Viruses|f__Tombusviridae|g__Carmovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tobamovirus	d__Viruses|f__Virgaviridae|g__Tobamovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	13	6	19	0	24	0	0	0	0	0	0	0	0	0	0	21	23	14
Felixounalikevirus	d__Viruses|o__Caudovirales|f__Myoviridae|g__Felixounalikevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Mulikevirus	d__Viruses|o__Caudovirales|f__Myoviridae|g__Mulikevirus	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20	0	0	0	1	0	1	4	0	0	0	0	0	0	2	0	0	0	0	0	0
P2likevirus	d__Viruses|o__Caudovirales|f__Myoviridae|g__P2likevirus	1	0	1	134	0	2	0	7	0	0	0	0	1	405	0	3	5	6	7	46	1	0	0	30	0	0	15	0	1	3	0	3	0	9	27	0	3	0	0	3
PhiCD119likevirus	d__Viruses|o__Caudovirales|f__Myoviridae|g__PhiCD119likevirus	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Punalikevirus	d__Viruses|o__Caudovirales|f__Myoviridae|g__Punalikevirus	0	2	8	0	11	8	1	35	1	2	246	10	0	0	1959	9	0	71	3	0	0	2	0	3	0	10	11	1	0	0	0	7	2	0	0	10	0	0	0	0
T4likevirus	d__Viruses|o__Caudovirales|f__Myoviridae|g__T4likevirus	0	0	0	6	0	0	0	2	0	25	0	0	0	4	22	30	0	0	0	0	0	18	3	12	13	1	1	3	1	19	0	0	0	2	1	50	1	1	20	0
Ahjdlikevirus	d__Viruses|o__Caudovirales|f__Podoviridae|g__Ahjdlikevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	84	0	0	4	0	0	0	0	0	0	0	0	0	0
Epsilon15likevirus	d__Viruses|o__Caudovirales|f__Podoviridae|g__Epsilon15likevirus	0	1	1	250	0	3	0	0	2	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	1
N4likevirus	d__Viruses|o__Caudovirales|f__Podoviridae|g__N4likevirus	0	0	0	0	0	51	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	1
P22likevirus	d__Viruses|o__Caudovirales|f__Podoviridae|g__P22likevirus	1	0	2	2	0	1	0	0	2	7	0	1	5	101	0	0	0	1	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	2	18	0	1	3	0
Sp6likevirus	d__Viruses|o__Caudovirales|f__Podoviridae|g__Sp6likevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26	0	0	0	0
T7likevirus	d__Viruses|o__Caudovirales|f__Podoviridae|g__T7likevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0
Lambdalikevirus	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Lambdalikevirus	2	5	3	1139	30	14	1	1	15	14	5	3	1	74	29	111	0	1	0	42	6	18	0	63	0	13	90	3	4	3	0	34	2	4	208	290	2	3	0	7
N15likevirus	d__Viruses|o__Caudovirales|f__Siphoviridae|g__N15likevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	1
Tunalikevirus	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Tunalikevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Varicellovirus	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
