sample	Pediococcus	Oribacterium	Erysipelotrichaceae_incertae_sedis	Clostridium sensu stricto	Haliscomenobacter	Oleibacter	Halomonas	Salinimonas	Enterorhabdus	Oxalobacter	Ochrobactrum	Allobaculum	Arcanobacterium	Herbaspirillum	Parvimonas	Sphingomonas	Succinivibrio	Cryptobacterium	Oscillibacter	Providencia	Dialister	Thalassomonas	Bacteriovorax	Hallella	Parasutterella	Paracoccus	Plesiomonas	Eubacterium	Tepidimonas	Lactonifactor	Butyricicoccus	Arsenicicoccus	Meiothermus	Polaribacter	Allomonas	Variovorax	Subdoligranulum	Veillonella	Lactococcus	Paraprevotella	Akkermansia	Phascolarctobacterium	Sporobacter	Aggregatibacter	Gordonibacter	Leptotrichia	Candidatus Pelagibacter	Geobacillus	Collinsella	Shewanella	Mobiluncus	Rikenella	Blastopirellula	Alishewanella	Aliivibrio	Oceanobacter	Vagococcus	Roseburia	Methanobrevibacter	Sarcina	Buttiauxella	Prevotella	Luteolibacter	Faecalibacterium	Pseudoalteromonas	Gaetbulibacter	Aerococcus	Proteus	Altererythrobacter	Neptunomonas	Formosa	Cerasicoccus	Anaerofustis	Aestuariibacter	Ruminococcus	Ralstonia	Parascardovia	Flavonifractor	Enterococcus	Acetitomaculum	Marinomonas	Anaerostipes	Finegoldia	Kocuria	Oligella	Robinsoniella	Cellulosilyticum	Methylobacterium	Pseudoramibacter	Neisseria	Comamonas	Isobaculum	Dorea	Anaerococcus	Lewinella	Marvinbryantia	Tatumella	Blautia	Vampirovibrio	Alloprevotella	Desulfopila	Desulfovibrio	Parabacteroides	Rubritalea	Gardnerella	Endozoicomonas	Acidovorax	Mesoflavibacter	Bacteroides	Psychrobacter	Alcanivorax	Olsenella	Parachlamydia	Basfia	Fangia	Serratia	Oceanicola	Vibrio	Acinetobacter	Clavibacter	Marinimicrobia_genera_incertae_sedis	Ponticaulis	Mannheimia	Marinobacterium	Anaeroglobus	Methylophaga	Coprobacillus	Martelella	Pseudomonas	Umboniibacter	Clostridium XI	Pantoea	Alistipes	Limnobacter	Flammeovirga	Pyramidobacter	Haliea	Holdemania	Stenotrophomonas	Cryptomonadaceae	Thiohalomonas	Pseudobutyrivibrio	Acetivibrio	Dolosigranulum	Morganella	Massilia	Shimwellia	Granulicatella	Kordia	Corallibacter	Eggerthella	Owenweeksia	Roseovarius	Salmonella	Psychrosphaera	GpIIa	Clostridium XIX	Oceanospirillum	Helicobacter	Alloscardovia	Enterobacter	Pasteurella	Naxibacter	Paenibacillus	Johnsonella	Anaerosporobacter	Odoribacter	Cellulosimicrobium	Shuttleworthia	Clostridium IV	Paralactobacillus	Lachnoanaerobaculum	Mitsuokella	Fusobacterium	Papillibacter	Devosia	Acanthopleuribacter	Hydrotalea	Mesonia	Colwellia	Cronobacter	Mycoplasma	Streptococcus	Paraeggerthella	Novispirillum	Butyricimonas	Gallibacterium	Enterovibrio	Marivita	Eikenella	Aquimarina	Pedobacter	Corynebacterium	Novosphingobium	Litoreibacter	Cloacibacterium	Anaerotruncus	Bulleidia	Kosakonia	Pseudoflavonifractor	Mucispirillum	Tannerella	Loktanella	Chryseobacterium	Peptostreptococcus	Scardovia	Rhodospirillum	Methanosphaera	Allisonella	Thalassobius	Peptoniphilus	Kordiimonas	Clostridium XlVa	Clostridium XlVb	Bacillariophyta	Macrococcus	Streptophyta	Bergeriella	Lonsdalea	Sporacetigenium	Synergistes	Roseivirga	Thioprofundum	Actinobacillus	Alteromonas	Atopobium	Shimia	Nitrosopumilus	Kandleria	Brevibacterium	Solobacterium	Thauera	Maricurvus	Peptococcus	Rhodopseudomonas	Anaerosinus	Cedecea	Ureaplasma	Francisella	Winogradskyella	Citrobacter	Eggerthia	Moryella	Phocaeicola	Clostridium XVIII	Cohaesibacter	Psychroserpens	Aureispira	Acetanaerobacterium	Chlorophyta	Dietzia	SR1_genera_incertae_sedis	Phaeobacter	Gemella	Lucibacterium	Catenibacterium	Sutterella	Laribacter	Moritella	Centipeda	Aeromonas	Lactobacillus	Enhydrobacter	Salinibacter	Parasporobacterium	Anaerosphaera	Niabella	Nannocystis	Actinomyces	Lishizhenia	Castellaniella	Coprococcus	Fulvivirga	Bradyrhizobium	Saprospira	Ilumatobacter	Staphylococcus	Flavobacterium	Neptuniibacter	Succinatimonas	Sneathia	Photobacterium	Rothia	Planctomyces	Mogibacterium	Tenacibaculum	Leuconostoc	Kiloniella	Thermus	Ensifer	Ekhidna	Meridianimaribacter	Cardiobacterium	Lachnospiracea_incertae_sedis	Cloacibacillus	Gp23	Megamonas	Gp22	Barnesiella	Brachymonas	Escherichia/Shigella	Phycisphaera	Haemophilus	Trabulsiella	Anaerorhabdus	Ruminococcus2	Ruegeria	Amphritea	Bifidobacterium	Turicibacter	Brevundimonas	Hymenobacter	Xylanibacter	Cyclobacterium	Hydrogenoanaerobacterium	Lutibacter	Howardella	Anaerofilum	Hespellia	Bilophila	Bacillus	Bizionia	Saccharibacteria_genera_incertae_sedis	Arcobacter	Lachnospira	Cetobacterium	Slackia	Acidaminococcus	Diplorickettsia	Clostridium III	Weissella	Gp5	Chelonobacter	Gp6	Campylobacter	Abiotrophia	Porphyromonas	Gp2	Gemmiger	Victivallis	Rhodopirellula	Crocinitomix	Lachnobacterium	Rhizobium	Anoxybacillus	Megasphaera	Selenomonas
10A_2	0	1	1	28	0	0	2	0	0	3	0	0	0	0	0	0	1	0	105	0	279	0	0	0	242	0	0	0	0	0	43	0	0	0	0	0	2	103	0	6	94	596	13	0	2	0	0	0	23	0	0	0	0	0	0	0	0	6408	0	0	0	141	0	8903	0	0	0	0	0	0	0	0	0	0	1868	0	0	12	0	0	0	103	1	0	0	0	0	0	0	0	1	0	258	0	0	0	0	1315	0	0	0	0	362	0	0	0	0	0	19517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	56	0	789	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	49	0	0	344	0	0	0	6	0	0	0	0	0	0	0	0	721	0	0	100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	49	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	33	1	0	0	0	1242	0	0	0	0	0	0	6	0	0	2263	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	368	0	0	6	0	177	0	71	0	48	0	0	265	0	0	1236	1	0	0	0	0	0	0	0	0	1	9	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	69	0	0	0	0	0	0	6	0
B109A_2	0	0	30	619	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	3	0	0	569	0	0	1	0	0	0	18	0	7	0	671	0	0	0	0	1	0	79	1	0	0	0	0	1	0	0	7215	0	1	0	6	0	6643	1	0	0	0	0	0	4	0	0	0	9	1	0	35	0	0	0	307	2	0	0	0	0	0	0	0	0	0	173	0	0	0	0	1395	0	1	2	0	127	0	0	0	0	0	27194	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	5	0	5	0	0	1	413	0	102	0	0	0	3	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	30	306	0	0	0	5	0	0	0	0	0	22	0	2	3	0	0	0	8639	0	0	0	1	0	0	0	0	72	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	7	0	0	113	0	0	0	590	72	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	40	0	0	0	0	0	1	0	0	8	0	0	3335	0	0	0	0	13	0	0	0	0	0	0	19	0	0	194	0	0	1	2	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	87	0	0	17021	0	6	0	133	0	101	0	0	45	0	0	417	2	0	0	0	0	0	0	0	0	1	44	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	5	0	2	0	0	0	0	11	2
B034A_1	0	1	40	18	0	0	8	0	0	0	0	0	0	0	0	2	0	0	82	0	17	0	0	0	114	0	0	3	0	2	269	0	0	0	0	1	7	824	0	6923	100	4242	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	142	0	0	0	309	0	19336	0	0	0	0	0	0	0	0	0	0	7343	0	0	65	0	0	0	350	0	0	0	0	1	0	0	0	0	0	948	0	0	0	0	3713	0	1	0	0	838	0	1	0	0	0	37587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	49	0	38	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	188	1	2	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	0	4	0	0	0	0	0	0	0	348	105	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	257	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	290	0	0	0	0	0	0	14	0	0	830	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	246	0	0	6119	0	6	0	42	0	7	0	0	440	0	0	536	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	150	0	0	0	0	0	0	20	0
B034A_2	0	1	40	14	0	0	7	0	0	0	0	0	0	0	0	2	0	0	80	0	12	0	0	0	104	0	0	2	0	2	244	0	0	0	0	1	0	726	0	6716	102	4128	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	119	0	0	0	219	0	19451	0	0	0	0	0	0	0	0	0	0	7206	0	0	64	0	0	0	336	0	0	0	0	1	0	0	0	0	0	922	0	0	1	0	3337	0	2	0	0	688	0	1	0	0	0	36856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	46	0	34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	161	0	2	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0	1	0	0	4	0	0	0	0	0	0	0	433	84	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	235	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	270	0	0	0	0	0	0	13	0	0	764	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	250	0	0	6087	0	2	0	38	0	17	0	0	458	0	0	477	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	5	1	0	0	0	1	0	0	39	0	0	0	0	0	0	19	0
B109A_1	0	0	36	778	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	9	0	0	3	0	1	541	0	0	0	0	0	0	20	0	11	1	670	0	1	0	0	1	0	81	1	0	0	0	0	1	0	0	7533	0	4	0	19	2	6397	1	0	0	0	0	0	5	0	0	0	15	1	0	37	0	0	0	317	2	0	0	0	0	0	0	0	0	0	182	0	0	0	0	1503	0	1	2	0	170	0	0	0	0	0	27905	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	5	0	7	0	0	1	944	0	106	0	0	0	3	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	32	166	0	0	0	2	0	0	0	0	0	22	0	3	6	0	0	0	8466	0	0	0	0	0	0	0	0	64	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	8	0	0	116	0	0	0	568	84	4	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	42	0	0	0	0	0	1	0	0	9	0	0	3281	0	0	0	0	11	0	0	0	0	0	0	20	0	0	200	0	0	0	2	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	105	0	0	16991	0	4	0	145	0	44	0	0	55	0	0	458	2	0	0	0	0	0	0	0	0	2	44	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	17	0	2	0	0	0	0	13	1
101A_1	0	1	24	12	0	0	1	0	0	0	0	0	0	0	0	0	1	0	837	0	1368	0	0	0	2838	0	0	13	0	0	30	0	0	0	0	0	0	10	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5205	0	0	0	355	0	5247	0	0	0	0	0	0	0	0	2	0	794	0	0	332	0	0	0	254	0	0	0	1	0	0	0	0	0	0	170	0	0	0	0	1416	0	17	0	0	1814	0	0	0	0	0	35102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	11	0	716	0	0	0	0	36	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	118	0	0	74	0	0	0	41	0	0	0	0	0	0	0	0	19	0	0	338	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	871	243	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	116	0	0	0	0	286	0	0	685	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
101A_2	0	1	23	9	0	0	1	0	0	0	0	0	0	0	0	0	1	0	755	0	1282	0	0	0	2942	0	0	13	0	0	30	0	0	0	0	0	0	5	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4982	0	0	0	215	0	5293	0	0	0	0	0	0	0	0	2	0	807	0	0	354	0	0	0	263	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	1312	0	9	0	0	1580	0	0	0	0	0	34746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	11	0	701	0	0	0	0	36	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	70	0	0	0	42	0	0	0	0	0	0	0	0	22	0	0	333	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	765	235	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	57	0	0	1	0	0	0	112	0	1	0	0	254	0	0	641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B024A_1	0	2	166	91	0	0	2	0	0	0	0	0	0	0	0	0	0	0	198	0	241	0	0	0	423	0	0	0	0	0	81	0	0	0	0	0	5	973	0	6264	418	14	2	0	0	0	0	0	12	1	0	0	0	0	0	0	0	4004	0	0	0	60	0	11491	0	0	0	0	0	0	0	0	0	0	3691	0	0	8	0	0	0	59	0	0	0	0	0	0	0	1	1	0	85	0	0	1	0	690	0	0	0	0	1007	0	1	0	0	0	35152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	96	0	1202	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	87	0	0	23	0	1	0	19	0	0	0	0	0	0	0	0	271	0	0	75	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	1056	148	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8	0	0	0	0	0	0	2	0	0	116	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	598	0	0	8217	0	817	0	64	0	26	0	0	221	0	0	901	4	0	0	0	0	0	0	0	0	0	76	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	200	3	0	0	0	0	0	7391	0
B039A_1	0	0	5	46	0	0	5	0	0	0	0	0	0	0	0	2	0	0	175	0	4	0	0	0	497	0	0	0	0	0	150	0	0	0	0	1	1	3	0	4128	12	108	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	6195	3	0	0	2131	0	7346	0	0	0	0	0	0	0	0	0	0	937	0	0	57	0	0	0	71	0	0	0	0	0	0	0	3	0	0	153	0	0	0	0	417	0	0	0	116	2536	0	0	0	0	0	38323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	106	0	1609	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	119	0	0	87	0	0	0	18	0	0	0	0	0	0	0	0	8	0	0	155	0	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	304	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	97	0	0	0	0	2	0	0	0	0	0	0	0	0	529	0	0	78	0	1222	0	103	0	1	0	0	237	0	0	6	24	0	0	0	0	0	0	38	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	13	0
B024A_2	0	2	162	76	0	0	2	0	0	0	0	0	0	0	0	0	1	0	190	0	226	0	0	0	431	0	0	0	0	0	71	0	0	0	0	0	0	860	0	6068	418	16	20	0	0	0	0	0	12	1	0	0	0	0	0	0	0	3820	0	0	0	49	0	11482	0	0	0	0	0	0	0	0	0	0	3527	0	0	8	0	0	0	61	0	0	0	0	0	0	0	1	1	0	76	0	0	0	0	627	0	0	0	0	838	0	0	0	0	0	34277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	73	0	1160	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	1	86	0	0	23	0	1	0	13	0	0	0	0	0	0	0	0	279	0	0	73	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	805	117	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	1	0	0	0	1	0	0	112	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	615	0	0	8164	0	766	0	55	0	77	0	0	198	0	0	814	4	0	0	0	0	0	0	0	0	0	74	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4	0	0	0	59	3	0	0	0	0	0	6330	0
B081A_2	0	0	63	73	0	0	2	0	0	0	0	0	1	0	5	0	1	0	225	0	7430	0	0	1	1110	1	0	4	0	1	124	0	0	0	0	3	6	50	2	0	0	36	19	0	32	0	0	0	0	1	0	0	0	0	0	0	0	2583	0	0	0	4357	0	10033	0	0	0	0	0	0	0	0	0	0	1711	0	0	274	0	0	0	356	1	0	0	2	0	0	0	0	0	0	997	2	0	3	0	2079	0	2	0	0	1225	0	0	0	0	0	22771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	161	0	586	0	0	4	0	26	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	87	0	0	412	0	0	0	4	1	1	0	1	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	639	107	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	1843	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1674	0	0	14	0	1	0	574	0	0	0	0	724	0	0	334	5	0	2	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	4	0	126	0	0	0	0	0	0	1	0
B081A_1	0	0	71	78	0	0	3	0	0	0	0	0	1	0	5	0	0	0	241	0	7776	0	0	1	1100	1	0	3	0	1	160	0	0	0	0	2	17	66	2	0	0	41	4	0	32	0	0	0	0	1	0	0	0	0	0	0	0	2715	0	0	0	4630	0	10172	0	0	0	0	0	0	0	0	0	0	1734	0	0	236	0	0	0	355	1	0	0	0	0	0	0	0	0	0	1043	2	0	0	0	2268	0	0	0	0	1315	0	0	0	0	0	23114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	183	0	619	0	0	4	0	26	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	87	0	0	404	0	0	0	4	0	1	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	648	109	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	3	0	0	1948	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1784	0	0	15	0	3	0	654	0	1	0	0	769	0	0	378	6	0	2	0	0	0	0	0	0	4	82	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	427	0	0	0	0	0	0	2	0
B006A_2	0	0	3	149	0	0	5	0	0	0	0	0	0	0	0	0	6	0	691	0	14	0	0	0	4247	0	0	2	0	1	8	0	0	0	0	0	8	452	0	0	0	6628	48	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8263	0	0	0	299	0	6124	0	0	0	0	0	0	0	0	0	0	8088	0	0	104	1	0	0	45	0	0	0	0	0	0	0	0	0	0	377	0	0	1	0	1173	0	10	0	0	166	0	0	0	0	0	31160	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	13	0	0	0	143	0	1705	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2	1	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	73	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1310	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	14	0	0	678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	148	0	0	371	0	5	0	109	0	1	0	0	277	0	0	24	13	0	0	0	0	1	0	0	0	0	374	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	201	0	0	0	0	0	0	13	0
B020A_1	0	3	2	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	235	0	4937	0	0	0	3	0	0	0	0	0	135	0	0	0	0	0	0	55	0	1837	0	246	0	0	0	0	0	0	20	1	0	0	0	0	0	0	0	8103	0	0	0	62961	0	6154	0	0	0	0	0	0	0	0	0	0	675	0	0	45	0	0	0	63	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	1103	0	17	0	1	342	0	0	0	0	0	4971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	42	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	444	177	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	108	0	0	0	0	100	0	0	0	0	0	0	2	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	3728	0	3	0	274	0	4	0	0	196	0	0	43	1	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	0	0	0	0	1	0
B001A_1	0	17	3	77	0	0	4	0	0	0	0	0	0	0	1	0	1254	0	43	0	182	0	0	1	22	0	0	3	0	0	143	0	0	0	0	0	3	1870	0	1111	13	1815	0	0	0	0	0	0	46	4	0	0	0	0	0	1	0	4265	0	0	0	30947	0	5375	0	0	0	0	0	0	0	0	0	0	977	0	0	11	4	0	0	168	2	0	0	0	1	0	0	0	0	0	1234	0	0	0	0	2059	0	0	0	11	1062	0	0	0	0	0	3605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0	0	187	0	209	0	0	1	0	6	0	0	0	0	0	0	8	0	0	7	0	0	0	0	0	1	0	0	0	0	0	22	21	0	0	0	0	38	25	0	0	13	0	5	0	34	0	0	0	0	0	0	0	0	9357	0	0	33	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	8	8	0	0	0	0	1	0	377	192	0	0	15	0	0	0	0	0	0	4	0	7	0	0	0	0	39	13	0	32	0	0	0	0	0	0	0	0	2	0	27	0	0	0	0	0	0	0	0	29	0	0	408	0	0	2	0	1069	0	0	0	0	0	0	13	0	0	1355	0	0	0	0	0	0	0	0	0	0	3	0	29	0	0	0	0	0	0	0	0	438	0	0	3635	0	25	0	73	0	122	0	0	1678	0	0	21	5	0	0	0	0	0	0	1	0	4	5	0	0	0	0	0	0	4	4	0	0	0	0	0	0	21	2	3	0	132	0	0	0	0	0	0	74	1
